66,51182,85661,42985,60349,76806,110172,37665,72872,22404,87016,36071,70452,53845,78868,25339,63028,42483,46491,89524,63321,78723,63511,20115,87826,17663,66752,65476,77047,77822,60165,50844,43017,8207,80679,67607,75830,45386,73287,67536,50506,88701,70705,70088,50614,74774,116073,36073,71618,47382,43440
68,10042,74090,36805,81023,93252,53508,111622,80816,69930,82479,34879,34255,99919,95379,96668,89496,36181,5253,9575,104880,92187,103730,113969,8280,98831,81181,52639,116272,105902,54670,111242,111808,114592,80686,74689,20638,100229,88767,8180,8515,4421,4695,4483,66522,90223,113026,99875,50286,38036,4347
88,73689,49587,107358,100991,84608,105306,48690,109662,50010,111447,19257,24986,22804,1299,45679,22510,58478,17643,84314,99475,36823,41533,23301,85373,68154,30337,80620,9567,79770,37949,23505,74344,9545,14946,114744,64762,36660,115093,103264,48067,4933,79665,17287,88605,26736,70165,25526,36193,40013,4550
89,89194,17484,18000,14576,36028,43724,13577,66420,88215,87677,12981,56948,4550,116292,113633,77095,66027,9857,42027,77085,42198,93726,17282,61128,38003,4387,55825,90006,18238,57124,12263,74926,27961,109156,93492,99989,4497,114125,43914,65898,99754,18825,14859,7745,109632,105276,34211,61854,42500,111170
90,4340,65393,80217,114330,99225,15974,59038,90006,2611,4230,73548,67156,1604,62894,35264,11170,64927,835,70650,52766,82383,7156,8180,49787,51505,6568,51182,71928,114125,6368,65465,110931,111225,29594,21476,36073,39459,107530,35452,60412,2420,107010,105489,21504,67536,85661,8151,42806,28450,110083
99,3169,16889,108132,17602,7728,42059,110988,21440,105221,41979,80129,51945,1854,78710,27470,77248,39391,38979,89219,16113,368,70124,17255,44047,4330,38201,92987,4395,47839,24393,11761,69416,52902,373,49489,2609,44877,97512,498,40693,110044,64159,77200,41413,59481,10226,18157,39653,63847,10306
100,111225,44534,52766,67755,8543,29594,57797,35452,76943,39291,14777,31005,87254,113759,21426,100703,112676,113569,19326,49124,6568,7156,52131,90336,26732,58600,41755,99817,34716,24025,106202,2807,2468,105304,27337,6731,9338,45621,32712,104777,4829,20201,109125,62673,7709,49034,87278,10143,51505,111159
101,113569,87107,82029,12627,37170,116073,115860,3001,112489,28507,49854,11643,9027,93772,1736,27787,11890,114380,20208,88043,64838,23583,111024,115524,111225,113418,1921,37885,112161,114108,77095,92379,75835,114055,13618,9338,5453,28943,39291,59040,2246,5346,109125,114201,53718,17287,110872,8076,31776,4381
111,113569,87107,115860,114055,113775,112489,82029,103207,12627,27787,28507,111225,45617,115524,116349,75835,114108,54272,116073,88646,37170,88605,98353,81572,116437,45621,75663,93772,77915,39291,51505,55190,55942,79511,109635,13618,20493,114380,109125,106378,99817,106202,20208,3654,77095,113418,37885,114201,58865,109576
112,55190,80765,79511,75663,103312,99945,108852,106202,114324,105562,99817,113775,105407,109516,80227,16341,88511,100802,94774,105612,100703,103417,103320,107062,72656,100811,100091,95319,114495,111225,93447,50176,101862,54766,86879,108165,88646,81572,99653,6490,110794,77047,113764,100827,66118,106847,99283,114784,98489,103122
122,25684,25339,85661,29418,32683,23630,25353,88701,37775,10990,80227,24170,25356,8666,88385,51939,67519,43707,28027,25998,77139,33637,47555,21474,22945,90006,25385,14484,104777,25178,86206,78709,45313,70650,46491,67672,100497,38616,15753,11307,84956,36071,47621,108774,25197,80976,110903,26714,26591,28195
123,101460,106289,96953,104195,101473,101730,101452,108269,108258,111009,113998,102123,104138,102633,105908,113794,107168,104187,115060,103234,106293,112111,112255,112776,99750,113808,100666,96551,101752,108288,115162,52766,105966,108278,114761,104194,106288,105795,104189,115474,105164,110362,101765,97002,113781,108250,103064,105133,14239,112801
132,115561,111774,112351,113633,114893,116123,115905,111576,116697,114740,110464,114077,116598,115755,114539,109632,113504,111170,114896,115093,113882,105276,19085,80565,40083,114294,112852,47112,14106,85559,113941,11747,113538,112104,111715,98499,99852,97863,115865,7745,112709,113203,116106,115792,114125,10263,113308,114744,116115,111955
133,1609,778,14558,85302,15719,69382,33626,3930,383,1206,113569,74261,15945,52168,3542,10566,3921,7467,4201,951,34901,44552,40586,48296,11683,46587,3806,2420,6368,21256,58135,7735,1355,5307,5062,64762,2424,114201,79885,771,4672,563,591,87107,6071,35073,5966,5348,44470,3636
134,4340,6731,591,70922,111006,104777,6368,76943,14239,115208,107629,111225,110209,13466,27337,112066,90290,87107,69773,80976,32959,32990,112978,22777,78490,113205,109632,114929,86851,113569,35452,114201,97460,112731,93251,3671,101345,43724,4268,77983,1857,36672,63644,63548,27402,80227,52766,112757,86966,44470
143,4230,90902,113115,49281,113361,50535,87107,81994,1604,49787,54653,82671,109029,88936,111647,111872,54261,69019,102105,99604,25836,591,47175,99064,57658,31005,103207,108557,1518,3118,22493,51746,51440,14371,90666,46719,68311,47569,66817,56454,39400,48282,67023,96845,82856,87254,39475,20333,88605,41532
145,114324,109516,105562,113632,116349,87107,113270,30956,111225,114108,112351,56092,52766,2420,22667,82029,94281,112489,92379,99945,113569,49854,100589,106815,34511,45431,39459,59307,51182,3001,110267,106847,56189,101688,115561,87648,109180,27787,102253,8782,33873,20208,99225,96041,95330,80816,12627,20201,4381,69382
154,60313,74508,68127,100299,99689,82044,81865,79212,86663,98843,21191,17722,92598,64742,46763,69194,64416,69449,10578,112722,51405,8046,85197,107740,58762,69114,16525,85768,110035,21223,34159,90660,68649,90794,96238,31634,72509,19654,81581,86458,91619,70856,26143,2020,83278,22666,26089,53854,87875,58400
155,52766,111774,112351,110141,2420,16391,110133,1604,7156,110464,111225,26117,49787,11860,21399,111715,17287,82029,104693,47112,87205,11835,80909,8180,46858,64443,114077,73402,114893,107010,111024,86960,10249,51155,100216,14822,34009,28820,1518,115561,104777,17833,113192,29813,27563,85727,62570,87107,95436,85447
167,21536,70249,55918,22085,25915,82501,31732,57909,93379,34443,26754,52766,79590,92859,23409,9301,43987,43724,23765,41138,14916,80582,86022,65297,70787,89617,19575,77493,9403,47978,6441,56948,64568,51258,106902,83656,9088,19335,14547,82949,12498,28224,19666,84664,83708,67382,27932,40786,31340,93440
176,31005,113569,3654,87107,20208,87254,6368,19270,19326,10143,21426,63217,14666,48408,116073,35452,104777,70627,114201,112489,12993,115860,88605,58865,17287,100972,115524,93772,39291,116349,37170,13302,27787,12845,103775,57900,2545,5346,88058,59665,4340,32712,109233,94397,82029,4999,62673,42651,12627,4798
187,113264,113235,72619,86207,2881,64407,27909,42923,53758,88928,111807,54308,107668,114201,67536,11709,97799,39680,14593,101350,93639,30424,28633,8084,60156,79627,55238,110381,77665,88649,17962,43980,40286,12096,70486,55261,41973,70806,109651,76405,28549,81790,99568,95206,76085,49410,31588,39771,35884,112001
188,28507,100150,42954,1649,10821,89243,78292,82977,106947,85742,94940,53384,13412,28264,82424,79229,32764,46553,18131,91588,58789,104281,23583,2041,116073,4740,19035,52968,58603,57818,40944,76270,44910,43442,46730,36551,102926,5346,2889,80781,60655,85463,51407,82288,68566,96271,94191,32039,14148,99494
210,98832,32964,99627,85564,65505,29959,88739,4693,103379,73689,76169,21226,57382,10732,72314,6808,23508,59703,23267,99554,71558,20102,37638,67631,75480,31474,98354,95683,102640,7654,15616,84611,107530,52620,53900,18193,73836,70817,81992,32419,83624,4692,93226,39724,43825,110931,93904,99048,7488,110156
211,68088,28010,3438,9922,33087,68428,53333,21210,25380,11810,4141,5523,85790,11748,1055,70148,89135,10393,87993,23292,16250,10101,16485,2469,93902,69069,11980,85248,971,3616,98883,9265,14398,64569,88285,5532,4728,96454,6865,18015,20588,51566,25271,41248,94612,9859,71823,7835,97831,25881
221,63487,45239,78220,97512,6269,70650,25790,6513,93597,51939,101535,67184,95433,80227,71628,48636,66871,92530,12265,113271,16677,68452,107512,89679,28541,59548,35928,79768,75703,29621,94315,874,2777,52788,17713,5097,18368,15075,4395,12880,41531,87736,17687,82092,23007,36222,84064,69590,4295,110318
222,70402,7156,42954,71741,61755,103605,72561,53645,7546,113569,55934,23656,31005,42916,5911,87107,115860,71386,93204,21557,52131,115524,15053,7154,39648,6368,14239,41487,4340,19511,112161,82029,14547,28943,109125,113662,13845,21426,21279,27337,3001,25331,87254,21869,28507,116349,88058,23583,27787,30778
233,4928,6731,105304,112079,591,5034,4999,13187,111225,4340,112256,6568,2468,51996,58934,26801,35452,41755,29594,1604,102105,12061,105989,55873,2375,49034,26732,24025,26913,78364,52766,20430,5966,52131,4483,44534,17417,31359,2248,31005,73761,2420,6322,19326,32990,10394,10476,97727,87278,10143
242,79392,25005,11890,45431,12627,87107,88043,114380,95453,65441,6731,114514,2420,19928,27452,111774,36327,76757,12571,95847,63140,5034,75944,8133,71308,82256,60411,23892,36073,7156,11376,6294,75986,52766,9919,11517,78839,11765,5266,14032,46858,2346,591,46174,375,60437,79918,52933,61991,45036
243,49337,104565,32774,25774,79155,19339,43740,17952,19668,95818,52897,65687,4226,35386,5811,63680,51699,762,46121,14169,44009,25912,74219,29813,69643,30247,1072,22446,78871,21263,56766,94581,1925,63482,12498,794,6582,7975,42042,50088,9301,93563,70302,21600,106573,3240,27915,91563,38645,10184
244,4933,114125,31823,9602,86554,93322,75523,11496,12974,49787,14640,66,794,16296,27328,18997,41928,43825,34443,35308,73967,42705,87904,70913,27851,10958,55297,65608,13118,17680,39097,1061,8907,10762,37579,42473,48950,113848,108486,87742,26974,102743,85885,9634,58246,52766,25611,26798,85159,47839
253,4944,24850,27671,10393,42059,18997,17687,9331,80259,110172,15673,25196,958,51476,41531,65936,594,78299,26315,37187,7092,32635,72052,582,26382,14974,48103,53005,66463,51077,15075,27690,15968,70216,39750,23244,88082,42705,63011,80129,34293,8885,97994,96185,74992,3346,5104,42060,18015,1064
254,111622,93252,10042,81023,5401,89496,36995,103730,13235,74090,35653,19359,100644,35452,13480,64745,96783,40721,90153,44975,86966,8019,16752,43669,26440,2218,17457,99919,8031,106907,108836,40834,10053,17561,11496,19355,29951,30587,3924,69135,78633,62951,60617,35164,66909,30871,109133,22276,55956,34879
255,74351,12981,56948,67396,55373,43017,13702,112443,48513,59081,113569,6169,17775,23733,43245,5095,21060,1448,28559,41451,2420,15784,108144,44042,76219,81663,76929,8798,79064,36847,72250,75986,18099,35410,23084,62394,23226,13466,111225,82514,69478,2246,61292,25868,66594,5870,74929,27193,9910,47317
264,113569,87107,115860,116349,82029,116437,93772,49854,9027,28507,37170,45431,23583,3001,112489,113418,3598,111024,11890,88043,1736,27787,114380,115524,11643,20208,77095,9338,39291,5453,13618,5346,94397,58865,20201,33281,110872,21399,17287,4381,63217,88605,114201,70627,45198,7709,12754,57900,3654,85292
265,3851,81712,80909,39704,2957,76755,62599,91713,25095,76182,35456,57278,57330,32921,11655,110903,69793,23244,20984,68264,42744,43467,113442,50029,29535,42654,64567,48081,30762,63791,63321,10129,45097,41191,26213,55782,31575,35411,109712,71497,23936,15618,7429,93057,36552,29740,12673,9858,96775,27690
286,3566,73790,63792,94688,79618,28554,108572,111256,578,4207,21010,107512,81326,66011,73651,91413,55052,98648,55680,72772,109829,96714,75923,56088,56285,73967,46641,47218,23265,16211,15144,32844,63857,66353,99870,32397,99437,61522,80183,1241,75569,45722,4811,25063,25271,98174,113858,17221,71425,34905
297,7099,115081,6437,110141,12428,7208,110765,112370,34878,25278,83132,10682,20249,664,811,95655,4858,30688,1188,73983,7900,94257,14828,14860,7884,109156,113308,109184,77095,10185,13577,29931,75529,34002,12340,61653,93273,41755,62238,963,66433,49556,81583,108365,89385,53289,78118,13030,58655,115268
298,112718,104258,99157,102704,69256,26209,100916,79086,33196,76298,113467,104653,70499,97700,74084,87559,69959,64606,103450,19891,80183,92191,78431,52639,88767,83508,84018,108994,86107,49735,84620,28217,115202,105160,72486,109961,112366,113463,109228,108041,116114,108723,57268,34750,3717,56838,13190,59278,65563,51101
299,52766,1206,60544,70402,34083,778,113569,25741,11713,82029,25645,951,87107,74261,58865,113026,7156,7920,12591,16827,116349,115860,4201,3542,13019,109233,18537,37170,109125,116437,69717,114740,3756,80799,54177,3001,9338,9645,34901,3806,40586,52131,5108,45431,115009,64762,93424,103045,49854,47213
310,71223,11860,23548,19316,995,93849,78831,88595,16842,2579,8180,68472,70069,52766,70068,2020,10561,6368,113569,3130,55349,9338,39291,5629,2420,66625,20201,28539,12453,5833,23318,1604,115860,31776,92531,32589,6866,49965,6731,87107,4207,91490,66612,8076,66628,4483,35264,32797,90705,28943
319,114125,13445,8925,90153,65177,80876,13576,111622,95600,62823,39704,50034,33637,55098,69762,63756,110761,6346,94797,113632,26155,31880,94003,50286,49940,20538,82468,79375,904,7737,55815,6177,47220,99945,48408,84317,8138,31077,93505,27894,62656,48904,57025,10573,14384,22281,87569,81433,106847,114931
320,109516,102372,107358,83594,107435,116272,113492,50035,68818,63150,104590,94281,78243,65857,88736,107957,106847,115259,81854,112406,110794,25508,93593,90867,12612,58279,42884,56993,49187,39984,47185,28465,78431,11284,61873,37117,31034,41487,47332,7990,55384,19294,24471,35717,87782,77096,58195,89292,80091,8020
321,65393,4340,57849,80217,90006,36073,71928,70650,15974,21476,59038,67536,11170,7939,13403,36992,99225,85661,835,2611,77047,3302,110172,114125,4230,67156,46491,80341,51182,19724,20590,36071,25339,78868,11860,43836,78844,103204,112351,7882,69481,87257,44294,37153,70179,107334,83218,20915,24757,96885
331,21426,112718,78389,31005,59903,59996,86936,116111,105455,12033,107299,87254,109228,113467,94229,42694,109484,64595,23934,8149,5238,75825,109256,45283,73761,110931,42651,8650,13845,39312,105114,49124,12061,109955,110935,115202,80,50286,102085,92794,12845,24259,81306,591,109973,14777,113460,58538,29931,87278
332,68161,5275,75398,105438,31321,104947,850,83802,77987,91944,106244,10667,45581,23952,46670,70985,90370,7156,4402,54984,28156,17146,20333,4985,9437,64255,13921,9710,70533,95445,11860,9415,6004,5253,99113,27787,43707,2420,52766,52690,103343,75383,22468,12447,82479,111784,116813,108093,35762,50278
341,109819,13948,112884,12264,41406,15166,3507,140,24165,59889,25960,8842,108107,23328,1954,11687,13308,115009,83944,95146,86462,2827,74450,112859,45673,9727,18413,6173,18239,10877,11668,52213,90392,36729,90588,20925,98365,23992,89542,96708,2017,41399,2046,16296,17299,27026,1992,35691,90215,37000
343,76169,16977,62081,33036,4550,13924,15407,2700,82908,111225,69717,22401,39365,39708,62695,43008,35758,52766,2423,32691,4944,19231,60171,80129,35750,43887,14974,88255,84267,9770,2927,35152,11482,98736,41740,25881,39717,35822,2291,90202,1685,66055,32997,20619,110172,8149,70165,66837,72203,81794
352,6294,6876,104777,2611,106324,1604,6563,4365,45913,66042,14668,15974,48023,93814,49787,99480,69756,103481,111225,2420,12754,52766,62673,26607,26846,99074,26478,114201,6418,37794,472,8180,78981,86877,3654,102105,88058,100703,3617,106202,36944,106769,61248,13306,2453,78108,13302,14777,5346,79951
353,60544,6969,11713,32851,778,69717,13019,36702,3636,1206,5062,83098,771,776,34716,383,4484,925,21256,3921,11516,33626,1355,41584,15839,11328,52766,56104,7920,951,89519,7156,10513,16233,12591,42304,12888,85302,53407,40586,6368,15330,4884,74261,9685,27101,33432,43018,92004,69694
363,113569,87107,115860,82029,112489,116073,116349,116437,27787,12627,28507,88605,114201,49854,9338,37170,114380,1736,39291,23583,9027,3001,19326,13618,11890,20201,11643,113418,14666,93772,3598,17287,111024,77095,57900,7709,5453,5346,10143,64838,79868,58865,110872,103775,45198,21399,70627,59665,85292,63217
364,16822,81839,11430,63871,49787,70187,103414,19026,56042,591,29689,46218,12609,48719,63593,79932,1604,69625,11427,65868,41935,27706,60840,106258,4421,103977,94887,29275,40013,92330,38881,70817,31278,74547,1526,12696,32220,33725,93222,26264,77299,9730,3280,45679,96729,48286,93379,38224,18020,30082
374,36071,46491,14082,25339,110172,78868,89524,43836,81027,42985,37347,93024,67536,80333,63321,72075,90192,42931,78970,17989,13424,25566,90555,91686,110201,90482,103026,12827,5913,4858,42077,27526,95206,107622,63846,55305,85513,77047,80679,106651,59632,88605,78723,8291,109012,92317,56347,31002,70550,105619
385,19231,45198,20208,113569,88058,21399,87107,114201,116073,85292,45431,115860,27787,94397,87254,79868,116437,82029,17287,109233,93772,13618,63217,5453,58865,10143,70627,111024,12627,57900,31880,4453,23583,116349,3001,26759,57349,28507,6684,88605,115524,49854,9027,37170,11890,4798,103775,114380,5346,77095
386,59120,22595,66412,27657,27302,103365,42418,36348,92183,19965,6975,82102,112295,58916,19844,32706,9876,22671,51030,52192,85650,34547,12407,51195,46832,70986,110758,60580,87187,42206,74657,43969,68162,15226,82485,32722,55261,57616,77247,49977,556,106699,36231,42212,70403,83439,47152,43281,54135,100768
387,112718,113467,109228,109955,4858,12827,43205,811,108994,879,108772,97686,116114,104653,113344,112355,112366,42651,116118,2420,23140,4493,27526,116778,67660,87254,113460,106309,113465,12845,5291,109961,8180,31005,116111,11052,104258,685,8650,115250,113980,10143,78364,99940,21941,101797,104429,8564,41532,4207
396,101473,106289,116032,76806,101730,106765,101458,60349,112275,101452,104138,50844,104187,108258,22404,108269,114871,78868,96551,108268,42985,63511,102123,70705,113808,104194,8207,85661,111009,108271,108278,51493,74774,75830,113587,63028,104189,93539,112111,63321,65476,92931,53845,70452,78723,113794,94200,110172,109794,89524
398,32990,90153,79370,80227,14187,77047,48455,52766,69717,5891,79416,10394,62331,65811,84750,53666,6568,111225,23745,25825,6873,67631,264,34901,85599,1129,22144,55918,113026,73088,2420,67536,15802,4207,37286,1667,4340,23522,110402,3019,40327,18174,81658,84848,77542,67234,107629,79787,107566,20463
407,61471,4550,39707,52268,81421,93525,79837,4933,30672,10320,79641,57882,50686,32701,10804,21569,8502,10959,47224,29287,59665,24344,69040,44466,87254,36174,6388,83097,7304,72598,19739,40516,472,90414,19774,67193,20971,106691,94887,83624,38905,111621,38779,59890,81177,95536,109170,99059,17686,82118
408,5629,22973,57445,12845,103775,114380,44195,35286,88058,52131,94667,742,37447,36428,58540,49452,30996,3654,64838,115860,87107,106561,31521,49854,3001,16045,43832,38839,48950,1198,113841,13618,5292,111024,85292,52670,69793,45198,20105,9338,78470,10501,1921,113418,778,55962,94726,42382,74264,23583
409,13860,31271,112859,241,109008,110804,110943,52766,8792,115009,9634,113700,113442,4565,90153,110357,7322,65393,31644,4783,7280,7156,86541,2201,5297,96634,23591,14506,64255,114125,39006,396,113743,61755,42884,69734,91276,80909,82192,112537,10041,17394,39585,20311,7225,107329,14676,452,114108,62016
419,113187,43740,27950,22007,68178,21500,8297,82501,9732,15746,53954,25645,27269,60229,328,1648,27013,15128,40414,22605,20077,714,112347,4022,81530,9072,9229,4230,109556,31753,13661,5307,7103,27903,4871,49446,2427,19716,29112,100228,8840,10829,65097,89966,19548,83646,56948,55720,15306,9602
420,94882,66887,70107,23374,21419,77648,52046,47191,60213,96668,24856,31896,54240,49607,89203,102297,62982,63561,30627,69293,107069,99641,13135,18116,84498,65810,95055,35213,57809,54604,79133,64283,52395,93482,106408,3879,36316,34758,49885,65270,107818,104107,96042,89064,32896,57442,34081,8139,7981,26291
431,4628,39885,105809,13747,62217,80495,37853,64511,113569,26640,116349,111225,106105,87107,107080,54444,82286,94934,59734,43135,87254,14809,7156,42651,10365,67421,35752,78883,26594,37170,81382,66479,46332,110172,50151,103208,99576,66725,39400,39717,65350,69749,89204,45842,51210,70088,78370,70663,3077,110117
441,55821,95121,16026,27078,13817,24491,13875,50900,17484,53809,111225,102255,112859,77882,77030,59889,11523,77949,11668,72619,55723,76806,8149,71628,100779,96554,70088,36812,36073,96250,91838,80227,5512,24025,24582,2827,11599,23050,1178,94003,89698,92918,17655,97662,63369,104490,44466,59903,20971,9010
451,105127,105989,108584,41245,52766,35452,111225,105304,53128,21426,44534,104777,41487,88605,14777,90902,108911,108986,7156,101829,77047,88100,112432,113786,45198,63909,23829,51721,69820,101597,59903,18955,21919,103098,69651,89200,44026,67755,112897,51394,111779,111647,60866,71974,68145,99857,41755,41440,31266,51278
452,65393,4340,80217,57849,71928,110172,70650,114125,67536,36073,73038,90006,78267,25339,51182,77047,1854,25454,79412,80341,85661,74327,25385,25306,63321,43836,78723,78868,88701,26714,66868,46491,13403,100713,25178,80464,84547,3169,51493,93024,22404,78844,78709,25282,81876,76806,11170,34369,63011,36440
453,91621,45032,35073,98918,52766,77190,13845,42055,39457,92520,12039,78942,114201,21413,8117,90323,38494,37641,37885,30530,109125,103338,34716,41360,88058,112831,43284,88605,44470,95312,86641,82731,17862,24505,106435,32959,109113,32980,16436,103514,91458,73521,104968,43045,258,107140,100525,50087,107143,90150
462,108205,75830,51182,69717,25339,103204,47839,69398,87222,63011,85661,78267,113593,24847,36071,86734,43836,86551,111077,88701,89864,70088,89524,67536,77966,38891,10676,51405,78495,36073,73088,46491,27879,47622,87016,63007,11280,18040,66903,112070,77999,88240,24848,85159,113026,32900,78723,112859,33188,103237
464,9026,11748,11810,4141,13974,485,109556,95012,94749,6865,3438,25380,19264,50962,28522,2350,1779,14558,93813,7937,44468,25334,85790,12447,8147,45618,63494,111835,96147,17810,30050,5970,16339,9447,6720,1471,14398,18523,26388,92277,46996,70560,4980,68428,21210,53333,9922,5342,12999,76755
473,112351,115561,111576,112107,110464,90153,111774,110133,111215,114077,47112,116292,114539,114740,116697,52766,111829,61000,110968,116598,67016,114896,114268,110141,114929,19085,112104,20925,113655,110576,1059,113045,11747,2606,8138,113941,115093,29206,7745,62570,115268,42820,113671,104728,110390,114294,23189,26117,107772,14398
474,79511,51505,95319,100703,99817,108852,101862,113775,98603,81572,108165,100827,98489,89413,103417,105612,103413,107085,108192,88646,105967,55944,103560,112849,92248,105383,100813,108682,112323,114823,95299,90303,112108,88435,62245,28512,54272,99583,113759,103834,108498,112327,104790,8947,113364,45617,107322,98849,82146,99746
475,95748,92819,44508,104890,51023,109556,49419,79375,109476,92805,21207,102249,104873,98269,64820,21434,29212,60045,14558,52281,42209,87764,49856,39643,78845,12554,87932,85680,96228,87559,95763,100631,55608,100637,15131,87616,13808,74607,33665,58989,8551,88605,109233,900,109649,12061,52356,102583,35685,12845
484,16167,86929,76376,33665,56830,77665,51721,55212,106824,24423,26055,82709,30815,72838,64592,97400,35118,59093,18370,39896,76758,83654,39297,109628,14053,4420,4471,107547,78823,69445,2148,6866,32712,47323,11517,68414,25501,22603,86063,52285,58340,65082,36743,109153,114026,89986,11880,75780,20193,13287
497,21440,16889,60176,110172,53751,1854,80227,64586,71628,70124,53720,63027,62109,3724,34716,45957,42884,58730,40947,1995,50316,42483,43380,18287,16819,86737,46879,57797,14777,65986,61971,29058,17422,10331,26981,76559,43887,64035,42059,74757,74411,33124,5331,16556,59693,39140,57874,45961,71613,85078
506,111576,7156,110464,112351,113633,114077,113569,42954,52677,112107,111215,114893,115905,116292,115093,87107,114744,103605,114294,11747,111829,110133,2811,113671,26117,38839,7546,61755,115268,110141,114125,113045,77047,114929,105276,1543,116697,115860,19085,61000,114740,28507,31005,7745,113655,110576,70402,3001,41487,110390
508,29813,2954,46262,18932,7344,49582,2262,50076,23084,102702,591,20227,40443,32518,24217,56249,8052,19231,11996,71848,39735,51243,79763,486,14702,15407,34009,7156,7244,19139,1545,66082,15746,61129,43776,9781,57412,28744,41136,86833,112351,87299,79236,42118,24939,25090,32997,22281,22586,7797
519,33472,30182,103021,49934,103052,94757,103064,4434,53786,68543,98370,51195,38502,28313,7552,86029,102544,88987,107974,104484,70445,92330,63795,97077,34744,11450,52426,2513,8180,75005,106620,57971,58601,104168,32997,55780,57954,27487,6368,105567,13787,8532,24024,5593,14994,3727,32654,39177,36745,70918
529,23564,41658,9509,18861,8897,65393,28828,44751,29116,59038,7691,36917,43472,110172,38497,21642,17777,10972,108205,12114,64927,70564,42274,19104,72486,63151,12056,19246,2246,43099,42164,59573,73535,8643,100804,8900,71112,44235,107217,87638,111833,19986,44255,4452,17813,26706,31626,62601,57221,16768
530,4340,80227,57849,23521,65393,3262,1560,85899,11259,111694,61225,14059,99225,6054,30994,53745,14062,32396,4047,59038,7882,6870,80463,44912,38779,54326,36992,6369,4522,114330,67156,25619,117070,104777,96092,70155,91938,84314,78041,92088,26642,23343,87302,32610,36028,49832,11052,35075,112859,112377
540,63346,62450,81237,105114,96634,2371,90721,24259,81306,899,23318,86597,109854,104436,49182,69120,2472,3049,101597,99612,10319,79977,99857,77350,63877,91255,79241,54402,93345,67621,57125,80167,68264,39209,72746,77096,54570,86067,11164,99595,30142,74380,35464,34578,72501,68022,28983,73869,59832,83903
